"n"
"Boswellia" 33
"Bothriochloa" 8
"Bothriocline" 3
"Botrychium" 1
"Botrylloides" 5
"Botryllus" 4
"Botryocladia" 3
"Botryococcus" 31
"Botryosphaeria" 21
"Botryotinia" 9
"Botryotrichum" 2
"Botrytis" 47
"Bouchardatia" 3
"Bouchea" 2
"Bouea" 1
"Bougainvillea" 4
"Bourreria" 1
"Boussingaultia" 3
"Bouteloua" 1
"Bouvardia" 2
"Bovista" 1
"Bowdichia" 12
"Bowiea" 6
"Boykinia" 1
"Brachiaster" 2
"Brachycaudus" 2
"Brachychiton" 1
"Brachyclados" 1
"Brachyglottis" 2
"Brachylaena" 5
"Brachysola" 1
"Brachystegia" 2
"Brachystemma" 5
"Brachystola" 1
"Brachythecium" 3
"Brackenridgea" 6
"Bradyrhizobium" 11
"Brainea" 4
"Branchiostegus" 1
"Brandisia" 4
"Brasenia" 1
"Brasilonema" 1
"Brassaiopsis" 1
"Brassica" 225
"Bredemeyera" 4
"Bredia" 1
"Brenandendron" 1
"Brenneria" 2
"Breonadia" 1
"Breonia" 8
"Bretschneidera" 2
"Brettanomyces" 1
"Brevibacillus" 17
"Brevibacterium" 9
"Brevoortia" 1
"Brevundimonas" 37
"Breynia" 8
"Briareum" 62
"Brickellia" 42
"Brickelliastrum" 1
"Bridelia" 10
"Brillantaisia" 2
"Brintonia" 2
"Brissopsis" 2
"Briza" 4
"Brizochloa" 1
"Brodiaea" 4
"Brombya" 2
"Bromelia" 2
"Bromus" 2
"Brongniartella" 1
"Brongniartia" 1
"Brosimum" 21
"Brotherella" 2
"Broussonetia" 45
"Browallia" 1
"Brownea" 1
"Brucea" 76
"Bruceomyces" 1
"Bruchus" 2
"Bruckenthalia" 1
"Brugmansia" 40
"Bruguiera" 20
"Brunfelsia" 4
"Brunnera" 1
"Brunsvigia" 8
"Brya" 3
"Bryobium" 1
"Bryonia" 20
"Bryophyllum" 13
"Bryopsis" 7
"Bryopteris" 1
"Bryoria" 3
"Bryothamnion" 2
"Bryum" 4
"Buccinum" 1
"Bucegia" 1
"Buchanania" 1
"Buchenavia" 4
"Buchenroedera" 1
"Buckiella" 1
"Buckleya" 1
"Buddleja" 52
"Buellia" 4
"Bufo" 21
"Bufotes" 5
"Bugula" 21
"Bulbine" 11
"Bulbinella" 1
"Bulbophyllum" 20
"Bulbostylis" 1
"Bulgaria" 4
"Bulla" 3
"Bullata" 1
"Bullera" 2
"Bunias" 1
"Bunium" 5
"Bunodophoron" 1
"Bunodosoma" 2
"Buphthalmum" 3
"Bupleurum" 111
"Burasaia" 2
"Burchardia" 1
"Burchellia" 1
"Burkea" 2
"Burkholderia" 79
"Bursaphelenchus" 1
"Bursatella" 4
"Bursera" 20
"Bussea" 1
"Butea" 19
"Butia" 1
"Buxus" 100
"Buzonium" 1
"Byblis" 1
"Byrsonima" 7
"Byssomerulius" 3
"Byssovorax" 3
"Bystropogon" 4
"Caballeraxine" 3
"Cabralea" 6
"Cacalia" 9
"Cachrys" 1
"Cacia" 7
"Cacospongia" 28
"Cadaba" 5
"Cadia" 4
"Cadlina" 10
"Cadophora" 6
"Cadra" 1
"Caenorhabditis" 10
"Caeoma" 1
"Caesalpinia" 45
"Caesulia" 2
"Caiman" 1
"Caiophora" 3
"Cajanus" 26
"Cakile" 1
"Calamagrostis" 4
