"n"
"Parathelphusidae" 1
"Parazoanthidae" 9
"Parmeliaceae" 205
"Parmulariaceae" 1
"Parodiopsidaceae" 3
"Passifloraceae" 103
"Pasteurellaceae" 2
"Patellariaceae" 4
"Patellidae" 2
"Paulowniaceae" 17
"Paxillaceae" 10
"Pectinidae" 19
"Pectobacteriaceae" 12
"Pedaliaceae" 80
"Pediciidae" 2
"Pelagiidae" 1
"Pelliaceae" 12
"Peltigeraceae" 19
"Penaeaceae" 2
"Penaeidae" 1
"Peniophoraceae" 4
"Pennariidae" 1
"Pennatulidae" 3
"Pentadiplandraceae" 2
"Pentaphylacaceae" 22
"Pentatomidae" 6
"Peptostreptococcaceae" 1
"Peraceae" 11
"Peramelidae" 1
"Peranemataceae" 1
"Pergidae" 2
"Periconiaceae" 30
"Perophoridae" 8
"Pertusariaceae" 10
"Petiveriaceae" 11
"Petromyzontidae" 2
"Petrosiidae" 143
"Pezizaceae" 6
"Phacidiaceae" 4
"Phaeosphaeriaceae" 54
"Phaeotrichaceae" 1
"Phaffomycetaceae" 3
"Phallaceae" 11
"Phanerochaetaceae" 34
"Phasianidae" 2
"Phellinaceae" 5
"Phidoloporidae" 2
"Philinidae" 1
"Philydraceae" 1
"Phloeodictyidae" 38
"Phocidae" 1
"Phoenicopteridae" 1
"Phoridae" 42
"Phrymaceae" 16
"Phycomycetaceae" 15
"Phyllachoraceae" 1
"Phyllanthaceae" 240
"Phyllidiidae" 11
"Phyllobacteriaceae" 5
"Phyllophoraceae" 1
"Phyllophoridae" 4
"Phyllostictaceae" 31
"Phymatellidae" 4
"Physalacriaceae" 66
"Physaraceae" 18
"Physciaceae" 27
"Physenaceae" 4
"Physeteridae" 1
"Phytolaccaceae" 75
"Pichiaceae" 7
"Picramniaceae" 19
"Picrodendraceae" 16
"Pieridae" 6
"Pinaceae" 678
"Pinnidae" 7
"Piperaceae" 538
"Pipidae" 2
"Pipridae" 1
"Piscirickettsiaceae" 1
"Pithophoraceae" 1
"Pittosporaceae" 26
"Plagiochilaceae" 49
"Plagiogyriaceae" 1
"Plagiotheciaceae" 1
"Plakinidae" 87
"Plakobranchidae" 14
"Planctomycetaceae" 1
"Planoceridae" 3
"Planococcaceae" 10
"Planorbidae" 2
"Plantaginaceae" 522
"Platanaceae" 23
"Platygloeaceae" 2
"Plecoglossidae" 1
"Plectosphaerellaceae" 33
"Pleomassariaceae" 1
"Pleosporaceae" 531
"Pleromidae" 1
"Pleurobranchidae" 5
"Pleuronectidae" 3
"Pleurostomataceae" 1
"Pleurotaceae" 30
"Pleuroziaceae" 2
"Plexauridae" 70
"Plumbaginaceae" 64
"Plumulariidae" 1
"Pluteaceae" 5
"Pneumocystidaceae" 2
"Poaceae" 740
"Pocilloporidae" 2
"Podocarpaceae" 135
"Podospongiidae" 10
"Podostemaceae" 3
"Poduridae" 1
"Polemoniaceae" 9
"Polyangiaceae" 97
"Polyceridae" 6
"Polycitoridae" 59
"Polyclinidae" 62
"Polygalaceae" 135
"Polygonaceae" 404
"Polymastiidae" 4
"Polymorphinidae" 2
"Polyphysaceae" 1
"Polypodiaceae" 72
"Polyporaceae" 251
"Polytrichaceae" 11
"Polyzoniidae" 1
"Pomacentridae" 1
"Pompilidae" 1
"Pontederiaceae" 11
"Pontocyprididae" 1
"Poraniidae" 4
"Porcellanasteridae" 1
"Porcellionidae" 2
"Porellaceae" 33
"Porotheleaceae" 1
"Porphyromonadaceae" 2
"Porpitidae" 1
"Portulacaceae" 38
"Portunidae" 2
"Posidoniaceae" 3
"Potamogetonaceae" 8
"Pottiaceae" 3
"Prasinococcaceae" 1
"Primnoidae" 5
"Primulaceae" 261
"Prochaetodermatidae" 1
"Proisocrinidae" 1
"Promicromonosporaceae" 2
"Propionibacteriaceae" 4
"Prorocentraceae" 10
"Proteaceae" 56
"Psammobiidae" 1
"Psathyrellaceae" 38
"Pseudeurotiaceae" 3
"Pseudoalteromonadaceae" 36
"Pseudoceratinidae" 43
"Pseudocerotidae" 1
"Pseudocladophoraceae" 1
"Pseudococcidae" 4
"Pseudodistomidae" 15
"Pseudomelatomidae" 2
"Pseudomonadaceae" 386
"Pseudomuriellaceae" 1
"Pseudonocardiaceae" 348
"Pseudophasmatidae" 1
"Pseudothelphusidae" 1
"Pseudovalsaceae" 1
"Psilotaceae" 8
"Psolidae" 3
"Psoraceae" 1
"Psychodidae" 2
"Pterasteridae" 2
"Pteridaceae" 156
"Pteriidae" 1
"Pterulaceae" 7
"Ptilidiaceae" 3
"Ptilometridae" 1
"Ptychoderidae" 2
"Pucciniaceae" 3
"Punctulariaceae" 2
"Putranjivaceae" 17
"Pycnoclavellidae" 1
"Pycnococcaceae" 2
"Pycnogonidae" 1
"Pylaisiaceae" 3
"Pylaisiadelphaceae" 2
"Pyralidae" 10
"Pyramidellidae" 1
"Pyrenulaceae" 9
"Pyriculariaceae" 18
"Pyroglyphidae" 1
"Pyronemataceae" 15
"Pyrosomatidae" 1
"Pyrrhocoridae" 2
"Pyuridae" 18
"Quambalariaceae" 2
"Quillajaceae" 7
"Radulaceae" 17
"Rafflesiaceae" 1
"Ralfsiaceae" 3
"Rallidae" 1
"Ramalinaceae" 31
"Ranellidae" 3
"Ranidae" 16
"Ranunculaceae" 1277
"Raspailiidae" 26
"Reduviidae" 2
"Renillidae" 2
"Repetobasidiaceae" 2
"Resedaceae" 20
"Restionaceae" 3
"Reticulariaceae" 7
"Rhabditidae" 10
"Rhabdodendraceae" 2
"Rhabdoweisiaceae" 1
"Rhachidosoraceae" 1
"Rhamnaceae" 308
"Rhinotermitidae" 2
"Rhizobiaceae" 40
"Rhizogoniaceae" 2
"Rhizophoraceae" 64
"Rhizopodaceae" 24
"Rhizopogonaceae" 3
"Rhizostomatidae" 1
"Rhodellaceae" 1
"Rhodobacteraceae" 45
"Rhodobiaceae" 2
"Rhodomelaceae" 3
"Rhodospirillaceae" 17
"Rhodothermaceae" 2
"Rhytismataceae" 14
"Ricciaceae" 9
"Riellaceae" 2
"Riodinidae" 1
"Ritterellidae" 10
"Roccellaceae" 13
"Romaleidae" 1
"Ropalosporaceae" 1
"Rosaceae" 1062
"Roussoellaceae" 4
"Rubiaceae" 1178
"Rubritaleaceae" 3
"Ruminococcaceae" 2
"Russulaceae" 124
"Rutaceae" 2136
"Rutstroemiaceae" 6
"Sabellidae" 2
"Sabiaceae" 8
"Saccharomycetaceae" 63
"Saccharomycopsidaceae" 1
"Saccharospirillaceae" 3
"Saelaniaceae" 1
"Salamandridae" 8
"Salangidae" 1
"Salicaceae" 245
"Salmonidae" 9
"Salpidae" 2
"Salticidae" 2
"Salvadoraceae" 8
"Salviniaceae" 5
"Sandaracinaceae" 1
"Santalaceae" 98
"Sapindaceae" 303
"Sapotaceae" 89
"Saprospiraceae" 2
"Sarcolaenaceae" 2
"Sarcophagidae" 3
"Sarcoscyphaceae" 2
"Sarcosomataceae" 9
"Sargassaceae" 165
"Sarraceniaceae" 11
"Saturniidae" 5
"Saururaceae" 72
"Saxifragaceae" 83
"Scapaniaceae" 25
"Scaphandridae" 3
"Scarabaeidae" 83
"Scenedesmaceae" 3
"Schisandraceae" 329
"Schistochilaceae" 11
"Schistosomatidae" 1
"Schizoparmaceae" 1
"Schizophyllaceae" 7
"Schizoporaceae" 2
"Schizosaccharomycetaceae" 4
"Schizotrichaceae" 3
"Schoepfiaceae" 1
"Sciadopityaceae" 10
"Scinaiaceae" 1
"Sciuridae" 7
"Scleritodermidae" 7
"Sclerodactylidae" 7
"Sclerodermataceae" 24
"Sclerotiniaceae" 83
"Scolopendridae" 5
"Scombridae" 3
"Scophthalmidae" 5
"Scorpionidae" 1
"Scrophulariaceae" 232
"Scutellidae" 3
"Scyliorhinidae" 1
"Scytonemataceae" 1
"Scytosiphonaceae" 10
"Sebastidae" 1
"Selaginellaceae" 47
"Selenastraceae" 1
"Semelidae" 8
"Sergestidae" 3
"Serpulaceae" 2
"Serpulidae" 1
"Serranidae" 1
"Sertulariidae" 6
"Sesiidae" 3
"Setariidae" 1
"Seuratiaceae" 2
"Shewanellaceae" 8
"Shiraiaceae" 3
"Sicyoniidae" 1
"Silphidae" 3
"Siluridae" 3
"Simaroubaceae" 349
"Simmondsiaceae" 13
"Sinipercidae" 1
"Siparunaceae" 15
"Siphonariidae" 17
"Siphonocladaceae" 3
"Smilacaceae" 44
"Solanaceae" 1551
"Solanderiidae" 1
"Solasteridae" 6
"Soleidae" 4
"Solenostomataceae" 7
"Sordariaceae" 31
"Sparassidaceae" 8
"Sparidae" 3
"Spatangidae" 1
"Sphaerocarpaceae" 1
"Sphaerophoraceae" 3
"Sphagnaceae" 5
"Sphecidae" 9
"Sphenocleaceae" 2
"Sphenopidae" 17
"Sphingidae" 6
"Sphingobacteriaceae" 2
"Sphingomonadaceae" 14
"Spirastrellidae" 12
"Spirochaetaceae" 2
"Spirostreptidae" 1
"Spirulinaceae" 1
"Spongiidae" 97
"Sporidiobolaceae" 19
"Sporormiaceae" 42
"Squalidae" 2
"Stachyuraceae" 11
"Staphyleaceae" 12
"Staphylinidae" 9
"Staphylococcaceae" 31
"Stelligeridae" 3
"Stemonaceae" 69
"Stemonitidae" 1
"Stenopelmatidae" 3
"Stereaceae" 51
"Stereocaulaceae" 30
"Stichodactylidae" 3
"Stichopodidae" 12
"Stigonemataceae" 1
"Stilbaceae" 6
"Stixaceae" 5
"Stomozoidae" 1
"Strelitziaceae" 2
"Streptococcaceae" 20
"Streptomycetaceae" 5586
"Streptosporangiaceae" 62
"Strombidae" 1
"Strombosiaceae" 2
"Strongylocentrotidae" 8
"Strophariaceae" 71
"Styelidae" 38
"Stypocaulaceae" 1
"Styracaceae" 31
"Subergorgiidae" 15
"Suberitidae" 40
"Suessiaceae" 6
"Suidae" 5
"Suidasiidae" 1
"Suillaceae" 24
"Sulfolobaceae" 7
"Surianaceae" 1
"Syllidae" 6
"Symplocaceae" 31
"Sympoventuriaceae" 4
"Synallactidae" 2
"Synaptidae" 4
"Syngnathidae" 2
"Syringodermataceae" 1
"Taccaceae" 29
"Tachinidae" 5
"Takakiaceae" 1
"Talinaceae" 2
"Tamaricaceae" 47
"Taphrinaceae" 8
"Tapinellaceae" 15
"Targioniaceae" 2
"Taxaceae" 481
"Tecophilaeaceae" 1
"Tectariaceae" 2
"Tedaniidae" 12
"Tellinidae" 2
"Teloschistaceae" 14
"Temnopleuridae" 3
"Tenebrionidae" 11
"Tenrecidae" 1
"Tephritidae" 9
"Teratosphaeriaceae" 4
"Terebellidae" 3
"Termitidae" 15
"Testudinaceae" 2
"Tethydidae" 1
"Tethyidae" 16
"Tetillidae" 9
"Tetrachondraceae" 1
"Tetranychidae" 4
"Tetraodontidae" 12
"Tetraphidaceae" 1
"Tettigoniidae" 4
"Theaceae" 264
"Thelenellaceae" 1
"Thelephoraceae" 19
"Thelypteridaceae" 28
"Theonellidae" 93
"Thermaceae" 10
"Thermoactinomycetaceae" 8
"Thermoanaerobacteraceae" 1
"Thermococcaceae" 6
"Thermomonosporaceae" 103
"Thermoplasmataceae" 2
"Thermosporotrichaceae" 2
"Thermotogaceae" 3
"Thomandersiaceae" 2
"Thoosidae" 2
"Thoracosphaeraceae" 2
"Thorectidae" 202
"Thoridae" 1
"Thraustochytriaceae" 1
"Thuidiaceae" 3
"Thymelaeaceae" 246
"Tilachlidiaceae" 2
"Tilletiaceae" 1
"Tineidae" 1
"Tofieldiaceae" 1
"Togniniaceae" 3
"Torricelliaceae" 2
"Tortricidae" 6
"Tovariaceae" 2
"Tovelliaceae" 1
"Toxopneustidae" 2
"Trachycladidae" 5
"Trapeliaceae" 1
"Trematosphaeriaceae" 1
"Tremellaceae" 10
"Trichiidae" 19
"Trichocoleaceae" 6
"Trichocomaceae" 2852
"Tricholomataceae" 112
"Trichosphaeriaceae" 27
"Trichosporonaceae" 6
"Trimeniaceae" 1
"Trionychidae" 2
"Tritirachiaceae" 2
"Tritoniidae" 3
"Trochidae" 2
"Trochodendraceae" 5
"Tropaeolaceae" 9
"Tropiometridae" 2
"Trypetheliaceae" 5
"Tsukamurellaceae" 1
"Tuberaceae" 10
"Tubeufiaceae" 7
"Tubiporidae" 4
"Tubulanidae" 1
"Tulasnellaceae" 1
"Turbinidae" 3
"Turdidae" 1
"Tylodinidae" 1
"Typhaceae" 24
"Udoteaceae" 20
"Ulmaceae" 30
"Ulmaridae" 1
"Ulotrichaceae" 3
"Ulvaceae" 27
"Umbelopsidaceae" 3
"Umbilicariaceae" 12
"Umbraculidae" 1
"Unionidae" 3
"Uranidae" 1
"Urechidae" 1
"Ursidae" 2
"Urticaceae" 80
"Ustilaginaceae" 15
"Vahliaceae" 2
"Valerianaceae" 1
"Valoniaceae" 1
"Valsaceae" 26
"Veillonellaceae" 1
"Velloziaceae" 45
"Velutinidae" 3
"Veneridae" 12
"Venturiaceae" 1
"Verbenaceae" 237
"Veretillidae" 5
"Veronicellidae" 2
"Verrucariaceae" 2
"Vesiculariidae" 17
"Vespertilionidae" 2
"Vespidae" 9
"Vibrionaceae" 50
"Vibrisseaceae" 6
"Violaceae" 35
"Viperidae" 11
"Virgulariidae" 3
"Vitaceae" 297
"Viviparidae" 2
"Vochysiaceae" 11
"Volvatellidae" 1
"Vulcanellidae" 11
"Wallemiaceae" 3
"Watersiporidae" 2
"Welwitschiaceae" 2
"Wiesnerellaceae" 1
"Winteraceae" 24
"Winterschmidtiidae" 1
"Woodsiaceae" 3
"Xanthidae" 16
"Xanthobacteraceae" 1
"Xanthomonadaceae" 26
"Xeniidae" 57
"Ximeniaceae" 4
"Xylariaceae" 291
"Xyridaceae" 4
"Yersiniaceae" 40
"Yponomeutidae" 1
"Zamiaceae" 10
"Zingiberaceae" 666
"Zoanthidae" 11
"Zoopagaceae" 1
"Zoroasteridae" 1
"Zosteraceae" 7
"Zygaenidae" 1
"Zygophyllaceae" 127
